Marital_status,Application_mode,Application_order,Course,Daytime/evening_attendance,Previous_qualification,Previous_qualification_(grade),Nationality,Mother's_qualification,Father's_qualification,Mother's_occupation,Father's_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Age_enrollment_EW,Age_enrollment_EF,Target
0,0,0,10,1,0,131.0,0,0,0,4,9,122.3,0,0,0,1,1,0,19,0,0,0,2,4,11.5,0,0,0,0,3,45,0,9.4,-0.8,-3.12,0,1,1
0,0,0,5,1,0,130.0,0,6,5,8,7,119.5,1,0,0,1,1,1,18,0,0,0,3,3,11.25,0,0,0,1,2,111,0,12.4,0.5,1.79,0,0,2
0,2,5,8,1,0,140.0,0,0,0,4,3,130.7,1,0,0,1,1,1,18,0,0,2,3,6,12.71857143,0,0,3,6,6,192,0,11.1,0.6,2.02,0,0,0
0,0,0,10,1,0,146.0,0,0,0,8,8,149.5,1,0,0,1,1,1,17,0,0,1,4,5,14.875,0,0,1,3,4,319,0,11.1,0.6,2.02,0,0,1
0,6,3,10,1,0,117.0,0,2,2,4,4,113.2,0,0,0,1,1,0,21,0,0,0,7,1,10.0,0,0,0,5,1,4,0,9.4,-0.8,-3.12,0,2,2
1,4,0,13,0,0,150.0,0,0,3,4,2,146.0,0,0,0,1,1,0,34,0,0,0,1,4,14.2,0,0,0,0,3,503,0,12.7,3.7,-1.7,1,3,2
0,7,0,0,1,3,140.0,0,6,8,6,7,140.0,1,0,0,1,1,0,19,0,0,1,4,5,12.71428571,0,0,1,4,4,329,0,12.4,0.5,1.79,0,1,1
0,6,0,8,1,0,120.0,0,1,3,4,5,136.6,0,0,0,1,1,0,23,0,0,2,10,4,11.94,0,0,2,9,4,103,0,13.9,-0.3,0.79,0,2,0
0,3,2,3,1,0,111.0,0,0,5,8,8,111.0,1,0,0,1,1,0,18,0,0,0,6,3,11.6,0,0,0,4,1,442,0,12.4,0.5,1.79,0,0,0
0,0,0,8,1,0,118.0,0,4,0,4,10,115.7,0,0,0,1,1,0,20,0,0,2,5,4,12.7,0,0,3,4,5,324,0,13.9,-0.3,0.79,0,1,2
0,0,2,10,1,0,106.0,0,2,0,2,3,105.7,1,0,0,1,1,0,19,0,0,1,2,5,13.33333333,0,0,1,4,3,377,0,8.9,1.4,3.51,0,1,1
0,0,0,5,1,0,151.0,0,0,8,4,7,137.0,1,0,0,1,1,0,18,0,0,0,1,4,13.4,0,0,0,0,3,550,0,8.9,1.4,3.51,0,0,1
0,2,4,7,1,0,118.0,0,6,7,5,5,120.5,1,0,0,1,1,0,19,0,0,1,8,3,12.5,0,0,1,7,2,3,0,7.6,2.6,0.32,0,1,0
0,0,0,1,1,0,139.0,0,0,5,3,9,134.9,1,0,0,1,1,0,20,0,0,1,3,5,13.66666667,0,0,1,2,4,99,1,16.2,0.3,-0.92,0,1,1
0,2,0,10,1,0,132.0,0,9,7,8,9,122.9,0,0,0,0,1,0,20,0,0,1,2,5,11.5,0,0,1,4,0,227,0,10.8,1.4,1.74,0,1,0
0,4,0,13,0,0,100.0,0,8,8,8,4,140.0,0,0,0,1,1,0,39,0,0,0,3,3,12.25,0,0,0,2,2,182,0,15.5,2.8,-4.06,2,3,2
0,2,0,2,1,0,120.0,0,6,8,4,8,122.5,0,0,0,0,1,0,19,0,0,1,7,4,13.6,0,0,1,6,3,352,0,11.1,0.6,2.02,0,1,2
0,2,2,8,1,0,156.0,0,6,7,4,9,132.3,1,0,0,1,1,1,18,0,0,2,3,5,13.26666667,0,0,2,2,4,284,0,7.6,2.6,0.32,0,0,1
0,2,3,8,1,0,143.0,0,6,8,8,6,131.5,1,0,0,1,1,1,18,0,0,2,4,6,12.5125,0,0,3,3,6,441,0,13.9,-0.3,0.79,0,0,1
0,0,0,8,1,0,127.0,0,1,5,3,9,121.5,0,0,0,1,1,0,23,0,0,2,3,5,13.48333333,0,0,2,2,4,325,0,7.6,2.6,0.32,0,2,1
0,6,0,5,1,0,120.0,0,8,7,5,3,113.4,0,0,0,1,1,0,22,0,0,0,5,2,13.0,0,0,0,4,1,48,0,12.7,3.7,-1.7,0,2,0
0,2,0,10,1,0,123.0,0,8,8,3,3,122.0,0,0,1,1,1,0,19,0,0,1,3,5,13.16666667,0,0,1,4,3,269,0,8.9,1.4,3.51,0,1,2
0,0,3,1,1,0,140.0,0,3,5,2,10,125.0,1,0,0,1,1,0,19,0,0,1,3,5,12.66666667,0,0,1,3,4,96,0,9.4,-0.8,-3.12,0,1,2
0,0,0,10,1,0,141.0,0,1,0,2,4,140.7,1,0,0,1,1,0,20,0,0,0,1,4,12.6,0,0,0,1,2,486,1,7.6,2.6,0.32,0,1,1
0,2,4,11,1,0,146.0,0,0,7,5,5,146.7,1,0,0,1,1,0,19,0,0,1,3,5,13.83333333,0,0,1,3,4,345,0,7.6,2.6,0.32,0,1,1
1,4,0,13,0,0,160.0,0,0,2,1,2,130.0,0,0,0,0,1,1,26,0,0,0,8,2,10.66666667,0,0,0,6,1,10,0,9.4,-0.8,-3.12,0,3,0
0,0,5,3,1,0,126.0,0,6,5,7,3,116.6,1,0,0,1,1,1,20,0,0,0,2,4,14.0,0,0,0,2,3,377,0,8.9,1.4,3.51,0,1,1
0,2,4,3,1,0,118.0,0,0,5,8,9,120.5,1,0,0,1,1,0,20,0,0,0,6,2,13.33333333,0,0,0,6,3,339,0,12.4,0.5,1.79,0,1,1
0,2,0,3,1,0,148.0,0,0,8,4,5,148.7,0,0,0,1,1,0,18,0,0,0,2,4,16.2,0,0,0,3,3,610,0,8.9,1.4,3.51,0,0,1
0,0,0,7,1,0,132.0,0,0,8,8,9,120.1,1,0,0,1,1,1,20,0,0,1,3,5,13.57142857,0,0,1,3,4,266,0,8.9,1.4,3.51,0,1,1
0,0,0,4,1,0,140.0,0,3,2,3,3,127.8,0,0,0,1,1,0,18,0,0,1,3,5,14.28571429,0,0,1,4,4,533,0,11.1,0.6,2.02,0,0,1
0,2,2,5,1,0,112.0,0,0,0,3,3,106.4,1,0,0,1,1,0,19,0,0,0,3,4,10.2,0,0,0,1,2,7,0,12.4,0.5,1.79,0,1,1
0,0,0,10,1,0,150.0,0,2,7,4,7,139.5,0,0,0,1,1,1,20,0,0,1,3,5,14.83333333,0,0,1,1,4,532,0,12.7,3.7,-1.7,0,1,1
0,7,0,0,1,3,150.0,0,6,0,8,8,150.0,1,0,0,1,1,0,21,0,0,1,8,4,13.625,0,0,1,1,3,159,0,13.9,-0.3,0.79,0,2,1
0,2,5,5,1,0,120.0,0,8,8,8,9,115.5,1,0,1,0,1,0,19,0,0,0,4,3,12.5,0,0,0,4,3,7,0,8.9,1.4,3.51,0,1,2
0,3,0,11,1,0,124.0,0,9,7,8,8,126.8,0,0,0,1,1,1,21,0,0,1,4,4,13.83333333,0,0,1,1,2,412,0,13.9,-0.3,0.79,0,2,1
0,2,2,8,1,0,132.0,0,2,0,2,7,125.5,1,0,0,1,1,0,18,0,0,3,4,6,13.15428571,0,0,3,3,5,264,0,10.8,1.4,1.74,0,0,2
0,0,0,4,1,0,130.0,0,1,2,8,1,117.6,0,0,0,1,1,0,19,0,0,0,10,1,11.5,2,0,0,3,3,32,3,9.4,-0.8,-3.12,0,1,2
0,7,0,0,1,3,150.0,0,6,0,1,1,150.0,0,0,0,1,1,0,22,0,0,1,8,2,13.33333333,0,0,1,7,1,182,0,15.5,2.8,-4.06,0,2,2
0,2,2,11,1,0,134.0,0,1,0,3,3,129.5,1,0,0,1,1,0,18,0,0,1,3,5,13.16666667,0,0,1,2,4,172,0,16.2,0.3,-0.92,0,0,1
0,0,3,11,1,0,125.0,0,6,5,8,7,129.6,1,0,0,1,1,0,18,0,0,1,2,5,12.83333333,0,0,1,3,4,199,0,12.4,0.5,1.79,0,0,1
0,2,1,11,1,0,132.0,0,6,0,8,9,141.8,1,0,0,1,1,0,20,0,0,1,2,5,11.83333333,0,0,1,1,4,99,0,12.7,3.7,-1.7,0,1,1
0,0,2,11,1,0,135.0,0,2,0,2,4,129.8,1,0,0,1,1,0,20,0,0,1,2,4,12.8,0,0,1,6,1,182,0,15.5,2.8,-4.06,0,1,1
0,2,0,3,1,0,125.0,0,6,0,5,4,121.5,1,0,0,1,1,0,20,0,0,0,3,4,15.8,0,0,0,2,3,500,0,11.1,0.6,2.02,0,1,0
0,7,0,3,1,3,130.0,0,9,5,8,5,130.0,1,0,0,1,1,0,19,0,0,0,5,1,12.5,0,0,0,5,1,45,0,12.4,0.5,1.79,0,1,2
0,2,0,10,1,0,117.0,0,0,0,4,4,117.7,1,0,0,1,1,0,20,0,0,1,5,5,14.66666667,0,0,1,2,4,389,0,8.9,1.4,3.51,0,1,1
0,0,0,3,1,0,132.0,0,0,4,3,3,133.1,1,0,0,1,1,0,19,0,0,0,3,2,12.0,0,0,1,5,0,7,0,11.1,0.6,2.02,0,1,0
0,2,0,10,1,0,132.0,0,6,0,5,4,119.1,0,0,1,1,1,0,18,0,0,1,2,2,12.66666667,0,0,1,6,2,21,0,10.8,1.4,1.74,0,0,0
0,0,0,3,1,0,148.0,0,6,5,8,8,129.8,0,0,0,0,1,1,18,0,0,0,2,4,15.0,0,0,0,1,3,442,0,8.9,1.4,3.51,0,0,2
0,0,0,6,1,0,133.0,0,6,8,8,7,131.3,1,0,1,1,0,0,18,0,0,1,3,4,13.6,0,0,1,2,3,65,0,8.9,1.4,3.51,0,0,0
0,2,4,11,1,0,143.0,0,0,0,7,7,136.7,1,0,0,1,0,0,18,0,0,1,2,5,12.5,0,0,1,1,4,386,0,8.9,1.4,3.51,0,0,1
0,2,0,6,1,0,143.0,0,6,7,8,9,126.2,1,0,0,1,0,1,21,0,0,1,3,5,13.33333333,0,0,1,2,4,329,0,12.4,0.5,1.79,0,2,1
0,0,0,8,1,0,141.0,0,0,5,3,3,131.9,1,0,0,1,0,1,18,0,0,2,3,6,15.10142857,0,0,3,3,6,613,0,11.1,0.6,2.02,0,0,1
0,0,1,6,1,0,140.0,0,6,7,8,9,140.7,1,0,0,1,0,1,18,0,0,1,2,5,13.16666667,0,0,1,1,4,610,0,10.8,1.4,1.74,0,0,1
0,0,1,5,1,0,118.0,0,2,5,2,4,113.8,1,0,0,1,0,0,21,0,0,0,5,2,11.66666667,0,0,0,4,2,60,0,8.9,1.4,3.51,0,2,1
0,0,5,11,1,0,145.0,0,0,5,4,4,131.0,1,0,0,1,0,1,18,0,0,1,2,5,12.16666667,0,0,1,5,3,23,0,7.6,2.6,0.32,0,0,2
0,0,0,10,1,0,123.0,0,6,5,8,8,125.5,0,0,0,0,0,1,19,0,0,1,2,5,13.83333333,0,0,1,2,4,455,0,8.9,1.4,3.51,0,1,1
0,0,2,8,1,0,108.0,0,6,0,8,3,107.8,1,0,0,1,0,1,20,0,0,2,6,5,12.35714286,0,0,3,4,5,227,0,13.9,-0.3,0.79,0,1,1
0,0,2,11,1,0,117.0,0,9,5,7,7,110.4,1,0,1,0,0,0,19,0,0,1,3,5,12.16666667,0,0,1,5,0,4,0,16.2,0.3,-0.92,0,1,0
0,0,1,2,1,0,157.0,0,2,8,4,6,142.3,0,0,0,1,0,0,18,0,0,0,3,3,12.75,0,0,0,1,2,182,0,7.6,2.6,0.32,0,0,1
0,0,0,11,1,0,125.0,0,2,5,2,3,125.7,1,0,0,1,0,0,19,0,0,1,2,5,13.0,0,0,1,2,4,48,0,8.9,1.4,3.51,0,1,1
1,4,0,12,1,2,133.1,0,9,5,8,9,108.0,0,0,1,0,0,0,33,0,0,2,3,6,12.85714286,0,0,2,3,4,172,0,8.9,1.4,3.51,1,3,2
1,0,3,8,1,0,143.0,0,9,8,5,5,128.7,1,0,0,1,0,0,18,0,0,2,6,6,14.455,0,0,3,3,6,396,0,15.5,2.8,-4.06,0,0,1
0,0,0,10,1,0,142.0,0,0,5,4,4,128.0,0,0,0,1,0,1,18,0,0,1,4,5,14.0,0,0,1,2,4,286,0,11.1,0.6,2.02,0,0,1
0,0,2,11,1,0,150.0,0,6,8,4,4,146.5,1,0,0,1,0,1,20,0,0,1,2,5,13.5,0,0,1,2,4,172,0,11.1,0.6,2.02,0,1,1
0,2,0,2,1,0,125.0,0,0,7,4,9,117.0,1,0,0,1,0,1,19,0,0,0,2,3,12.0,0,0,0,3,3,299,1,10.8,1.4,1.74,0,1,1
0,0,3,8,1,0,132.0,0,6,8,5,5,118.0,1,0,0,1,0,0,18,0,0,3,4,6,12.32857143,0,0,3,3,5,118,0,12.7,3.7,-1.7,0,0,1
0,6,0,10,1,3,110.0,0,6,2,7,10,110.0,0,0,0,1,0,0,21,0,0,1,4,4,11.83333333,0,0,1,3,2,280,2,16.2,0.3,-0.92,0,2,2
0,2,0,9,1,0,133.0,0,9,7,8,9,124.4,1,0,0,1,0,1,18,0,0,2,3,6,13.3,0,0,3,3,6,564,0,15.5,2.8,-4.06,0,0,1
0,0,0,11,1,0,135.0,0,0,5,4,10,129.4,1,0,0,1,0,0,18,0,0,1,2,5,12.83333333,0,0,1,2,4,99,0,11.1,0.6,2.02,0,0,1
0,0,1,2,1,0,144.0,0,0,5,4,10,132.1,1,0,0,1,0,1,19,0,0,0,6,2,12.66666667,1,0,0,2,1,227,0,12.7,3.7,-1.7,0,1,1
0,0,4,8,1,0,122.0,0,8,2,8,2,116.8,1,0,0,1,0,0,20,0,0,2,4,5,13.27142857,0,0,3,3,5,483,0,13.9,-0.3,0.79,0,1,1
0,0,0,13,0,0,143.0,0,6,7,5,8,135.0,0,0,0,1,0,1,20,0,0,0,1,4,12.4,0,0,0,1,3,199,0,10.8,1.4,1.74,0,1,1
0,7,0,2,1,3,150.0,0,9,0,5,5,150.0,0,0,0,1,0,0,20,0,0,0,6,1,14.5,1,0,0,2,2,26,0,12.7,3.7,-1.7,0,1,2
0,0,0,2,1,0,142.0,0,9,8,8,10,127.0,1,0,0,1,0,0,18,0,0,0,3,2,12.33333333,0,0,0,4,3,159,0,10.8,1.4,1.74,0,0,1
0,2,0,8,1,0,142.0,0,9,7,8,8,130.8,1,0,0,1,0,1,19,0,0,2,6,5,12.58333333,0,0,3,3,5,174,0,13.9,-0.3,0.79,0,1,1
0,0,5,8,1,0,126.0,0,4,7,5,9,121.8,1,0,0,1,0,0,19,0,0,2,4,5,13.73166667,0,0,3,5,5,370,0,12.4,0.5,1.79,0,1,0
0,4,0,0,1,2,133.1,0,8,7,8,4,140.0,0,0,0,1,1,0,43,0,0,1,4,5,12.875,0,0,1,9,3,96,0,16.2,0.3,-0.92,2,3,2
0,0,0,6,1,0,133.0,1,6,5,8,9,119.7,1,0,1,1,0,1,19,1,0,1,4,5,12.66666667,0,0,1,2,4,172,0,8.9,1.4,3.51,0,1,1
0,5,0,8,1,0,122.0,0,2,2,2,2,122.0,1,0,0,1,0,0,20,0,0,3,7,5,12.49166667,0,0,3,6,4,146,0,12.7,3.7,-1.7,0,1,1
0,2,0,2,1,0,163.0,1,8,7,8,9,150.8,1,0,0,1,0,0,19,1,0,1,9,5,16.0,0,0,1,3,4,486,0,15.5,2.8,-4.06,0,1,1
0,0,0,1,1,0,144.0,0,0,0,3,5,127.2,1,0,0,1,0,1,20,0,0,1,2,5,12.66666667,0,0,1,3,4,227,0,10.8,1.4,1.74,0,1,1
0,2,0,1,1,0,118.0,0,9,5,8,3,111.0,1,0,0,1,0,0,21,0,0,1,2,5,12.5,0,0,1,1,4,172,0,7.6,2.6,0.32,0,2,1
1,4,0,5,1,0,133.1,0,6,5,8,9,119.8,0,0,0,1,1,0,26,0,0,0,5,4,12.0,0,0,0,0,3,2,0,11.1,0.6,2.02,0,3,2
1,4,0,5,1,0,160.0,0,8,7,8,7,110.0,0,0,0,1,1,0,30,0,0,0,4,1,11.0,0,0,0,1,2,37,0,15.5,2.8,-4.06,1,3,0
0,6,0,0,1,0,120.0,0,0,0,4,10,134.4,0,0,0,1,1,0,24,0,0,1,3,5,15.71428571,0,0,1,5,4,607,0,15.5,2.8,-4.06,0,3,0
1,4,0,6,1,0,130.0,0,6,8,8,10,146.0,0,0,0,1,1,0,34,0,0,1,4,4,12.6,0,0,1,6,2,26,0,12.4,0.5,1.79,1,3,1
0,6,0,4,1,0,130.0,0,0,0,1,1,130.0,1,0,0,1,1,0,33,0,0,0,8,0,13.0,2,0,0,2,1,412,0,9.4,-0.8,-3.12,1,3,2
0,2,5,5,1,0,129.0,0,6,0,8,4,122.0,1,0,0,1,1,0,19,0,0,0,4,4,11.6,1,0,0,5,2,12,0,9.4,-0.8,-3.12,0,1,1
0,2,4,3,1,0,131.0,0,6,7,8,7,123.3,1,0,0,1,1,1,19,0,0,0,5,4,12.6,0,0,0,3,0,147,0,8.9,1.4,3.51,0,1,0
0,6,0,7,1,0,112.0,0,8,7,8,9,108.5,0,0,0,1,1,0,21,0,0,1,2,5,12.66666667,0,0,1,2,3,32,0,9.4,-0.8,-3.12,0,2,1
0,2,0,7,1,0,119.0,0,0,0,4,10,125.0,0,0,0,1,1,0,19,0,0,1,3,4,10.8,0,0,1,5,0,7,0,10.8,1.4,1.74,0,1,2
0,2,2,1,1,0,131.0,0,9,7,5,5,120.2,1,0,0,1,1,0,18,0,0,1,2,5,12.83333333,0,0,1,3,3,32,0,15.5,2.8,-4.06,0,0,2
0,3,1,10,1,0,121.0,0,8,8,4,1,111.9,1,0,0,1,1,0,19,0,0,1,2,5,14.16666667,0,0,1,1,4,412,0,13.9,-0.3,0.79,0,1,1
0,8,0,5,1,0,148.0,0,0,5,8,6,118.4,1,0,0,1,1,0,30,0,0,0,3,4,13.4,0,0,0,2,2,280,0,8.9,1.4,3.51,1,3,0
0,0,0,5,1,0,139.0,0,9,0,5,5,127.1,1,0,0,1,1,1,22,0,0,0,4,4,11.2,0,0,0,8,2,26,0,12.7,3.7,-1.7,0,2,1
0,2,3,1,1,0,128.0,0,0,0,8,10,136.1,1,0,1,0,1,0,19,0,0,1,2,5,12.66666667,0,0,1,3,3,65,0,11.1,0.6,2.02,0,1,0
0,2,1,10,1,0,132.0,0,0,5,5,3,124.0,1,0,0,1,1,0,21,0,0,0,3,2,12.33333333,0,0,0,0,2,26,0,7.6,2.6,0.32,0,2,0
0,4,0,5,1,0,120.0,0,0,5,4,7,110.0,0,0,0,1,1,0,27,0,0,0,9,2,10.75,0,0,0,4,1,4,0,15.5,2.8,-4.06,1,3,0
0,0,1,5,1,0,116.0,0,8,0,5,3,124.8,1,0,0,1,1,0,20,0,0,0,5,1,14.33333333,0,0,0,5,0,147,0,7.6,2.6,0.32,0,1,2
0,2,1,3,1,0,137.0,0,0,0,4,4,130.4,1,0,1,1,1,0,18,0,0,0,6,0,12.0,0,0,0,2,1,10,2,7.6,2.6,0.32,0,0,0
0,0,1,10,1,0,122.0,0,0,0,8,9,116.1,1,0,0,1,1,1,18,0,0,0,2,3,12.25,0,0,0,0,3,103,0,9.4,-0.8,-3.12,0,0,0
0,2,5,10,1,0,125.0,0,9,0,8,7,125.0,1,0,0,1,1,0,20,0,0,1,4,3,14.25,0,0,1,5,3,412,0,10.8,1.4,1.74,0,1,1
0,6,0,8,1,0,132.0,0,0,8,7,7,129.6,0,1,0,1,1,0,23,0,0,2,6,5,12.73333333,0,0,3,5,5,74,0,16.2,0.3,-0.92,0,2,1
1,4,0,6,1,0,120.0,0,8,7,7,7,134.0,0,0,0,1,1,1,40,0,0,1,3,5,12.33333333,0,0,1,5,2,182,0,8.9,1.4,3.51,2,3,0
0,0,1,8,1,0,144.0,0,9,7,8,9,128.8,1,0,0,1,1,0,19,0,0,2,3,5,13.2,0,0,2,2,4,269,0,7.6,2.6,0.32,0,1,1
0,4,0,3,1,0,130.0,0,6,7,8,9,134.0,0,0,0,1,1,1,24,0,0,0,4,4,11.83333333,0,0,0,3,2,412,0,12.7,3.7,-1.7,0,3,2
0,0,0,7,1,0,133.1,0,2,0,2,4,125.0,0,0,0,1,1,0,21,0,0,1,6,4,11.33333333,0,0,1,9,0,37,0,12.7,3.7,-1.7,0,2,2
0,2,3,3,1,0,133.0,0,2,0,8,3,123.2,1,0,0,1,1,0,18,0,0,0,1,4,13.6,0,0,0,1,3,503,0,8.9,1.4,3.51,0,0,1
0,8,0,10,1,0,133.1,0,2,0,3,10,116.2,0,0,0,1,1,0,24,0,0,1,7,4,12.85714286,0,0,1,7,3,352,0,11.1,0.6,2.02,0,3,0
0,2,0,10,1,0,118.0,0,6,8,7,9,113.5,1,0,0,1,0,1,19,0,0,1,5,4,13.5,0,0,1,1,4,412,0,12.4,0.5,1.79,0,1,1
0,0,0,8,1,0,125.0,0,0,0,4,4,119.8,1,0,0,1,0,1,19,0,0,3,4,7,12.82875,0,0,3,3,6,198,0,9.4,-0.8,-3.12,0,1,1
0,0,3,1,1,0,139.0,0,2,5,1,5,138.3,1,0,0,1,0,0,19,0,0,1,2,5,14.66666667,0,0,1,1,4,266,0,9.4,-0.8,-3.12,0,1,1
0,2,1,8,1,0,130.0,0,9,8,7,7,122.5,1,0,0,1,0,0,19,0,0,3,4,6,13.93714286,0,0,3,3,5,401,0,10.8,1.4,1.74,0,1,1
0,0,1,11,1,0,130.0,0,0,0,8,4,126.2,1,0,0,1,0,0,18,0,0,1,2,5,11.66666667,0,0,1,1,3,103,0,12.7,3.7,-1.7,0,0,1
0,3,3,8,1,0,137.0,0,2,0,3,4,126.7,1,0,0,1,0,0,18,0,0,2,4,6,13.6875,0,0,3,4,6,590,0,13.9,-0.3,0.79,0,0,0
0,0,1,8,1,0,137.0,0,0,2,4,3,124.6,0,0,0,1,0,0,18,0,0,2,6,6,13.398,0,0,3,3,6,334,0,15.5,2.8,-4.06,0,0,1
0,0,0,2,1,0,133.1,0,6,8,5,7,110.0,1,0,0,1,0,1,21,0,0,1,4,5,13.28571429,0,0,1,6,4,227,0,11.1,0.6,2.02,0,2,1
0,0,0,6,1,0,134.0,0,0,5,4,9,129.8,0,0,0,1,0,1,20,0,0,1,2,5,11.66666667,0,0,1,3,4,22,0,15.5,2.8,-4.06,0,1,1
0,2,0,6,1,0,125.0,0,6,8,3,7,114.9,0,0,0,1,0,1,19,0,0,1,9,5,11.5,0,0,1,4,3,103,0,11.1,0.6,2.02,0,1,1
0,0,0,8,1,0,141.0,0,8,8,6,6,125.6,1,0,0,1,0,1,22,0,0,2,5,5,13.08166667,0,0,3,7,4,262,0,11.1,0.6,2.02,0,2,1
0,3,2,1,1,0,138.0,0,9,7,8,7,125.1,1,0,0,1,0,1,19,0,0,1,2,5,12.66666667,0,0,1,1,4,227,0,15.5,2.8,-4.06,0,1,1
0,0,2,12,1,0,122.0,0,2,2,2,2,112.6,1,0,0,1,0,0,23,0,0,1,4,4,13.6,0,0,1,3,3,45,0,7.6,2.6,0.32,0,2,2
0,0,2,11,1,0,131.0,0,0,0,4,4,127.2,1,0,0,1,0,1,18,0,0,1,2,5,13.16666667,0,0,1,2,3,269,0,12.4,0.5,1.79,0,0,0
0,7,0,0,1,3,140.0,0,0,0,4,3,140.0,1,0,0,1,0,0,20,0,0,1,6,4,11.66666667,0,0,1,2,3,159,0,12.4,0.5,1.79,0,1,1
0,0,3,6,1,0,127.0,0,0,8,8,7,120.4,1,0,0,1,0,1,19,0,0,1,2,5,13.5,0,0,1,2,4,319,0,11.1,0.6,2.02,0,1,1
0,0,0,6,1,0,117.0,0,0,5,4,7,113.5,1,0,0,1,0,1,18,0,0,1,2,5,13.16666667,0,0,1,2,4,435,0,11.1,0.6,2.02,0,0,1
0,0,0,1,1,0,128.0,0,6,1,7,3,126.3,1,0,0,1,0,0,19,0,0,1,2,5,13.16666667,0,0,1,1,4,172,0,15.5,2.8,-4.06,0,1,1
0,3,0,8,1,0,135.0,0,2,2,1,1,125.8,1,0,0,1,0,0,18,0,0,3,4,6,13.15428571,0,0,3,3,5,264,0,10.8,1.4,1.74,0,0,1
0,0,2,1,1,0,139.0,0,0,8,4,7,142.2,1,0,0,1,0,1,19,0,0,1,2,5,12.83333333,0,0,1,1,4,199,0,9.4,-0.8,-3.12,0,1,1
0,2,1,12,1,0,125.0,0,0,5,5,5,119.4,1,0,0,1,0,0,18,0,0,2,6,6,12.14285714,0,0,2,2,5,261,0,12.4,0.5,1.79,0,0,1
0,0,1,8,1,0,106.0,0,0,5,4,4,106.4,1,0,0,1,0,1,19,0,0,2,5,4,13.34,0,0,2,4,4,128,0,12.4,0.5,1.79,0,1,2
0,7,0,0,1,3,130.0,0,2,0,4,6,130.0,0,0,0,1,1,0,19,0,0,1,4,4,11.5,0,0,1,6,4,30,0,12.4,0.5,1.79,0,1,2
0,0,1,8,1,0,134.0,0,6,5,4,7,131.0,1,0,0,1,1,0,18,0,0,2,5,6,14.59444444,0,0,3,5,6,323,0,15.5,2.8,-4.06,0,0,1
0,2,0,3,1,0,130.0,0,6,5,7,9,121.3,1,0,0,1,1,0,18,0,0,0,5,0,12.0,0,0,0,5,0,81,3,7.6,2.6,0.32,0,0,0
0,0,2,3,1,0,113.0,0,3,8,2,7,107.4,1,0,0,1,1,0,18,0,0,0,4,4,14.0,0,0,0,1,3,269,0,8.9,1.4,3.51,0,0,1
0,0,0,7,1,0,126.0,0,0,5,4,4,116.9,0,0,0,1,1,0,18,0,0,1,4,5,13.57142857,0,0,1,2,3,65,0,8.9,1.4,3.51,0,0,1
0,0,0,10,1,0,141.0,0,6,8,8,9,130.5,0,0,0,1,1,0,19,0,0,1,4,5,14.25,0,0,1,2,4,389,0,11.1,0.6,2.02,0,1,1
0,3,0,8,1,0,144.0,0,8,7,6,6,127.5,1,0,0,1,0,1,19,0,0,3,4,6,13.54285714,0,0,3,3,5,335,0,12.7,3.7,-1.7,0,1,1
0,0,0,5,1,0,135.0,0,0,5,5,5,130.1,1,0,0,1,0,0,18,0,0,0,6,3,10.75,1,0,0,8,0,0,0,9.4,-0.8,-3.12,0,0,0
0,0,2,1,1,0,147.0,0,7,7,5,7,135.8,1,0,0,1,0,0,20,0,0,1,2,5,13.66666667,0,0,1,1,4,299,0,9.4,-0.8,-3.12,0,1,1
0,6,0,8,1,0,125.0,0,8,7,8,7,123.6,1,0,0,1,0,1,18,0,0,2,4,4,12.86,0,0,2,3,3,204,0,7.6,2.6,0.32,0,0,2
0,0,2,8,1,0,131.0,0,6,2,3,2,126.1,1,0,0,1,0,0,18,0,0,2,4,6,12.59125,0,0,3,6,5,194,0,15.5,2.8,-4.06,0,0,2
0,0,0,6,1,0,117.0,0,6,5,8,9,111.8,1,0,0,1,1,0,19,0,0,1,5,3,11.5,0,0,1,7,1,18,0,8.9,1.4,3.51,0,1,0
0,7,0,0,1,3,140.0,0,3,3,4,2,120.0,1,0,0,1,1,0,22,0,0,1,9,4,13.0,0,0,1,8,0,37,0,12.4,0.5,1.79,0,2,2
0,2,5,11,1,0,141.0,0,8,7,5,5,127.7,1,0,0,1,1,0,18,0,0,1,2,5,15.16666667,0,0,1,1,4,532,0,9.4,-0.8,-3.12,0,0,1
0,4,0,7,1,2,133.1,0,8,7,8,4,100.0,0,0,0,1,1,0,27,0,0,1,7,2,11.33333333,0,0,1,5,1,522,0,16.2,0.3,-0.92,1,3,0
0,7,0,0,1,3,140.0,0,8,7,8,6,140.0,1,0,0,1,1,1,20,0,0,1,6,4,12.6,0,0,1,1,3,269,0,12.4,0.5,1.79,0,1,1
